PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
27983475	Calorithrix insularis gen. nov., sp. nov., a novel representative of the phylum Calditrichaeota	Kompantseva EI, Kublanov IV, Perevalova AA, Chernyh NA, Toshchakov SV, Litti YV, Antipov AN, Bonch-Osmolovskaya EA, Miroshnichenko ML.	"Int J Syst Evol Microbiol. 2017 May;67(5):1486-1490. doi: 10.1099/ijsem.0.001744. Epub 2017 May 30."	Kompantseva EI	Int J Syst Evol Microbiol	2017	2016/12/17			10.1099/ijsem.0.001744
27965650	An Integrative Genomic Island Affects the Adaptations of the Piezophilic Hyperthermophilic Archaeon Pyrococcus yayanosii to High Temperature and High Hydrostatic Pressure	Li Z, Li X, Xiao X, Xu J.	"Front Microbiol. 2016 Nov 29;7:1927. doi: 10.3389/fmicb.2016.01927. eCollection 2016."	Li Z	Front Microbiol	2016	2016/12/15	PMC5126054		10.3389/fmicb.2016.01927
27915389	Insertion sequences enrichment in extreme Red sea brine pool vent	Elbehery AH, Aziz RK, Siam R.	"Extremophiles. 2017 Mar;21(2):271-282. doi: 10.1007/s00792-016-0900-4. Epub 2016 Dec 3."	Elbehery AH	Extremophiles	2017	2016/12/05			10.1007/s00792-016-0900-4
27834704	Draft Genome Sequence for the Type Strain Vulcanibacillus modesticaldus BR, a Strictly Anaerobic, Moderately Thermophilic, and Nitrate-Reducing Bacterium Isolated from Deep-Sea Hydrothermal Vents of the Mid-Atlantic Ridge	Abin CA, Hollibaugh JT.	"Genome Announc. 2016 Nov 10;4(6):e01246-16. doi: 10.1128/genomeA.01246-16."	Abin CA	Genome Announc	2016	2016/11/12	PMC5105097		10.1128/genomeA.01246-16
27801908	Metabolic and physiological interdependencies in the Bathymodiolus azoricus symbiosis	Ponnudurai R, Kleiner M, Sayavedra L, Petersen JM, Moche M, Otto A, Becher D, Takeuchi T, Satoh N, Dubilier N, Schweder T, Markert S.	"ISME J. 2017 Feb;11(2):463-477. doi: 10.1038/ismej.2016.124. Epub 2016 Nov 1."	Ponnudurai R	ISME J	2017	2016/11/02	PMC5270565		10.1038/ismej.2016.124
27766355	Mariprofundus micogutta sp. nov., a novel iron-oxidizing zetaproteobacterium isolated from a deep-sea hydrothermal field at the Bayonnaise knoll of the Izu-Ogasawara arc, and a description of Mariprofundales ord. nov. and Zetaproteobacteria classis nov	Makita H, Tanaka E, Mitsunobu S, Miyazaki M, Nunoura T, Uematsu K, Takaki Y, Nishi S, Shimamura S, Takai K.	"Arch Microbiol. 2017 Mar;199(2):335-346. doi: 10.1007/s00203-016-1307-4. Epub 2016 Oct 20."	Makita H	Arch Microbiol	2017	2016/10/22			10.1007/s00203-016-1307-4
27746103	Genome sequence of an inducible phage in Rhodovulum sp. P5 isolated from the shallow-sea hydrothermal system	Lin D, Tang K, Han Y, Li C, Chen X.	"Mar Genomics. 2016 Dec;30:93-95. doi: 10.1016/j.margen.2016.10.002. Epub 2016 Oct 14."	Lin D	Mar Genomics	2016	2016/10/18			10.1016/j.margen.2016.10.002
27638197	Thermococcus piezophilus sp. nov., a novel hyperthermophilic and piezophilic archaeon with a broad pressure range for growth, isolated from a deepest hydrothermal vent at the Mid-Cayman Rise	Dalmasso C, Oger P, Selva G, Courtine D, L'Haridon S, Garlaschelli A, Roussel E, Miyazaki J, Reveillaud J, Jebbar M, Takai K, Maignien L, Alain K.	"Syst Appl Microbiol. 2016 Oct;39(7):440-444. doi: 10.1016/j.syapm.2016.08.003. Epub 2016 Aug 26."	Dalmasso C	Syst Appl Microbiol	2016	2016/09/18			10.1016/j.syapm.2016.08.003
27600525	Post-translational modifications are enriched within protein functional groups important to bacterial adaptation within a deep-sea hydrothermal vent environment	Zhang W, Sun J, Cao H, Tian R, Cai L, Ding W, Qian PY.	"Microbiome. 2016 Sep 6;4(1):49. doi: 10.1186/s40168-016-0194-x."	Zhang W	Microbiome	2016	2016/09/08	PMC5012046		10.1186/s40168-016-0194-x
27601246	Marinitoga arctica sp. nov., a thermophilic, anaerobic heterotroph isolated from a Mid-Ocean Ridge vent field	Steinsbu BO, Røyseth V, Thorseth IH, Steen IH.	"Int J Syst Evol Microbiol. 2016 Dec;66(12):5070-5076. doi: 10.1099/ijsem.0.001472. Epub 2016 Sep 5."	Steinsbu BO	Int J Syst Evol Microbiol	2016	2016/09/08			10.1099/ijsem.0.001472
27512389	Genomic and Transcriptomic Resolution of Organic Matter Utilization Among Deep-Sea Bacteria in Guaymas Basin Hydrothermal Plumes	Li M, Jain S, Dick GJ.	"Front Microbiol. 2016 Jul 27;7:1125. doi: 10.3389/fmicb.2016.01125. eCollection 2016."	Li M	Front Microbiol	2016	2016/08/12	PMC4962555		10.3389/fmicb.2016.01125
27499124	Serpentinicella alkaliphila gen. nov., sp. nov., a novel alkaliphilic anaerobic bacterium isolated from the serpentinite-hosted Prony hydrothermal field, New Caledonia	Mei N, Postec A, Erauso G, Joseph M, Pelletier B, Payri C, Ollivier B, Quéméneur M.	"Int J Syst Evol Microbiol. 2016 Nov;66(11):4464-4470. doi: 10.1099/ijsem.0.001375. Epub 2016 Aug 4."	Mei N	Int J Syst Evol Microbiol	2016	2016/08/09			10.1099/ijsem.0.001375
27473553	Wukongibacter baidiensis gen. nov., sp. nov., an anaerobic bacterium isolated from hydrothermal sulfides, and proposal for the reclassification of the closely related Clostridium halophilum and Clostridium caminithermale within Maledivibacter gen. nov. and Paramaledivibacter gen. nov., respectively	Li G, Zeng X, Liu X, Zhang X, Shao Z.	"Int J Syst Evol Microbiol. 2016 Nov;66(11):4355-4361. doi: 10.1099/ijsem.0.001355. Epub 2016 Jul 28."	Li G	Int J Syst Evol Microbiol	2016	2016/07/31			10.1099/ijsem.0.001355
27393997	Phenol degradation by Sulfobacillus acidophilus TPY via the meta-pathway	Zhou W, Guo W, Zhou H, Chen X.	"Microbiol Res. 2016 Sep;190:37-45. doi: 10.1016/j.micres.2016.05.005. Epub 2016 May 14."	Zhou W	Microbiol Res	2016	2016/07/10			10.1016/j.micres.2016.05.005
27379079	Genome Analysis of Thermosulfurimonas dismutans, the First Thermophilic Sulfur-Disproportionating Bacterium of the Phylum Thermodesulfobacteria	Mardanov AV, Beletsky AV, Kadnikov VV, Slobodkin AI, Ravin NV.	"Front Microbiol. 2016 Jun 17;7:950. doi: 10.3389/fmicb.2016.00950. eCollection 2016."	Mardanov AV	Front Microbiol	2016	2016/07/06	PMC4911364		10.3389/fmicb.2016.00950
27316954	Insights into Symbiont Population Structure among Three Vestimentiferan Tubeworm Host Species at Eastern Pacific Spreading Centers	Perez M, Juniper SK.	"Appl Environ Microbiol. 2016 Aug 15;82(17):5197-205. doi: 10.1128/AEM.00953-16. Print 2016 Sep 1."	Perez M	Appl Environ Microbiol	2016	2016/06/19	PMC4988177		10.1128/AEM.00953-16
27298285	Varunaivibrio sulfuroxidans gen. nov., sp. nov., a facultatively chemolithoautotrophic, mesophilic alphaproteobacterium from a shallow-water gas vent at Tor Caldara, Tyrrhenian Sea	Patwardhan S, Vetriani C.	"Int J Syst Evol Microbiol. 2016 Sep;66(9):3579-3584. doi: 10.1099/ijsem.0.001235. Epub 2016 Jun 13."	Patwardhan S	Int J Syst Evol Microbiol	2016	2016/06/15			10.1099/ijsem.0.001235
27260263	Pyrodictium delaneyi sp. nov., a hyperthermophilic autotrophic archaeon that reduces Fe(III) oxide and nitrate	Lin TJ, El Sebae G, Jung JH, Jung DH, Park CS, Holden JF.	"Int J Syst Evol Microbiol. 2016 Sep;66(9):3372-3376. doi: 10.1099/ijsem.0.001201. Epub 2016 Jun 3."	Lin TJ	Int J Syst Evol Microbiol	2016	2016/06/05	PMC6092747	NIHMS983150	10.1099/ijsem.0.001201
27250364	High hydrostatic pressure adaptive strategies in an obligate piezophile Pyrococcus yayanosii	Michoud G, Jebbar M.	"Sci Rep. 2016 Jun 2;6:27289. doi: 10.1038/srep27289."	Michoud G	Sci Rep	2016	2016/06/03	PMC4890121		10.1038/srep27289
27231344	Discovery of a Novel Alginate Lyase from Nitratiruptor sp. SB155-2 Thriving at Deep-sea Hydrothermal Vents and Identification of the Residues Responsible for Its Heat Stability	Inoue A, Anraku M, Nakagawa S, Ojima T.	"J Biol Chem. 2016 Jul 22;291(30):15551-63. doi: 10.1074/jbc.M115.713230. Epub 2016 May 26."	Inoue A	J Biol Chem	2016	2016/05/28	PMC4957041		10.1074/jbc.M115.713230
27189596	Pyrococcus kukulkanii sp. nov., a hyperthermophilic, piezophilic archaeon isolated from a deep-sea hydrothermal vent	Callac N, Oger P, Lesongeur F, Rattray JE, Vannier P, Michoud G, Beauverger M, Gayet N, Rouxel O, Jebbar M, Godfroy A.	"Int J Syst Evol Microbiol. 2016 Aug;66(8):3142-3149. doi: 10.1099/ijsem.0.001160. Epub 2016 May 17."	Callac N	Int J Syst Evol Microbiol	2016	2016/05/19			10.1099/ijsem.0.001160
27174286	First Insights into the Genome of the Moderately Thermophilic Bacterium Clostridium tepidiprofundi SG 508T	Poehlein A, Friedrich I, Krüger L, Daniel R.	"Genome Announc. 2016 May 12;4(3):e00379-16. doi: 10.1128/genomeA.00379-16."	Poehlein A	Genome Announc	2016	2016/05/14	PMC4866863		10.1128/genomeA.00379-16
27116914	Sulfurovum riftiae sp. nov., a mesophilic, thiosulfate-oxidizing, nitrate-reducing chemolithoautotrophic epsilonproteobacterium isolated from the tube of the deep-sea hydrothermal vent polychaete Riftia pachyptila	Giovannelli D, Chung M, Staley J, Starovoytov V, Le Bris N, Vetriani C.	"Int J Syst Evol Microbiol. 2016 Jul;66(7):2697-2701. doi: 10.1099/ijsem.0.001106. Epub 2016 Apr 26."	Giovannelli D	Int J Syst Evol Microbiol	2016	2016/04/28			10.1099/ijsem.0.001106
27118569	Lutibacter profundi sp. nov., isolated from a deep-sea hydrothermal system on the Arctic Mid-Ocean Ridge and emended description of the genus Lutibacter	Le Moine Bauer S, Roalkvam I, Steen IH, Dahle H.	"Int J Syst Evol Microbiol. 2016 Jul;66(7):2671-2677. doi: 10.1099/ijsem.0.001105. Epub 2016 Apr 26."	Le Moine Bauer S	Int J Syst Evol Microbiol	2016	2016/04/28			10.1099/ijsem.0.001105
27001712	Heterotrophic Proteobacteria in the vicinity of diffuse hydrothermal venting	Meier DV, Bach W, Girguis PR, Gruber-Vodicka HR, Reeves EP, Richter M, Vidoudez C, Amann R, Meyerdierks A.	"Environ Microbiol. 2016 Dec;18(12):4348-4368. doi: 10.1111/1462-2920.13304. Epub 2016 Apr 28."	Meier DV	Environ Microbiol	2016	2016/03/23			10.1111/1462-2920.13304
26953077	Delta-proteobacterial SAR324 group in hydrothermal plumes on the South Mid-Atlantic Ridge	Cao H, Dong C, Bougouffa S, Li J, Zhang W, Shao Z, Bajic VB, Qian PY.	"Sci Rep. 2016 Mar 8;6:22842. doi: 10.1038/srep22842."	Cao H	Sci Rep	2016	2016/03/09	PMC4782131		10.1038/srep22842
26941137	Draft Genome Sequence of Psychrobacter piscatorii Strain LQ58, a Psychrotolerant Bacterium Isolated from a Deep-Sea Hydrothermal Vent	Zhou M, Dong B, Liu Q.	"Genome Announc. 2016 Mar 3;4(2):e00044-16. doi: 10.1128/genomeA.00044-16."	Zhou M	Genome Announc	2016	2016/03/05	PMC4777748		10.1128/genomeA.00044-16
26940292	From CO2 to cell: energetic expense of creating biomass using the Calvin-Benson-Bassham and reductive citric acid cycles based on genome data	Mangiapia M, Scott K.	"FEMS Microbiol Lett. 2016 Apr;363(7):fnw054. doi: 10.1093/femsle/fnw054. Epub 2016 Mar 2."	Mangiapia M	FEMS Microbiol Lett	2016	2016/03/05			10.1093/femsle/fnw054
26882089	Multiple I-Type Lysozymes in the Hydrothermal Vent Mussel Bathymodiolus azoricus and Their Role in Symbiotic Plasticity	Detree C, Chabenat A, Lallier FH, Satoh N, Shoguchi E, Tanguy A, Mary J.	"PLoS One. 2016 Feb 16;11(2):e0148988. doi: 10.1371/journal.pone.0148988. eCollection 2016."	Detree C	PLoS One	2016	2016/02/17	PMC4755537		10.1371/journal.pone.0148988
26872039	Coupled RNA-SIP and metatranscriptomics of active chemolithoautotrophic communities at a deep-sea hydrothermal vent	Fortunato CS, Huber JA.	"ISME J. 2016 Aug;10(8):1925-38. doi: 10.1038/ismej.2015.258. Epub 2016 Feb 12."	Fortunato CS	ISME J	2016	2016/02/13	PMC5029171		10.1038/ismej.2015.258
26827710	Pontibacter amylolyticus sp. nov., isolated from a deep-sea sediment hydrothermal vent field	Wu YH, Zhou P, Jian SL, Liu ZS, Wang CS, Oren A, Xu XW.	"Int J Syst Evol Microbiol. 2016 Apr;66(4):1760-1767. doi: 10.1099/ijsem.0.000944. Epub 2016 Jan 31."	Wu YH	Int J Syst Evol Microbiol	2016	2016/02/02			10.1099/ijsem.0.000944
26822139	Abyssivirga alkaniphila gen. nov., sp. nov., an alkane-degrading, anaerobic bacterium from a deep-sea hydrothermal vent system, and emended descriptions of Natranaerovirga pectinivora and Natranaerovirga hydrolytica	Schouw A, Leiknes Eide T, Stokke R, Pedersen RB, Steen IH, Bødtker G.	"Int J Syst Evol Microbiol. 2016 Apr;66(4):1724-1734. doi: 10.1099/ijsem.0.000934. Epub 2016 Jan 28."	Schouw A	Int J Syst Evol Microbiol	2016	2016/01/30			10.1099/ijsem.0.000934
26798114	Draft Genome Sequences of Gammaproteobacterial Methanotrophs Isolated from Marine Ecosystems	Flynn JD, Hirayama H, Sakai Y, Dunfield PF, Klotz MG, Knief C, Op den Camp HJ, Jetten MS, Khmelenina VN, Trotsenko YA, Murrell JC, Semrau JD, Svenning MM, Stein LY, Kyrpides N, Shapiro N, Woyke T, Bringel F, Vuilleumier S, DiSpirito AA, Kalyuzhnaya MG.	"Genome Announc. 2016 Jan 21;4(1):e01629-15. doi: 10.1128/genomeA.01629-15."	Flynn JD	Genome Announc	2016	2016/01/23	PMC4722281		10.1128/genomeA.01629-15
26779119	Genomic Reconstruction of an Uncultured Hydrothermal Vent Gammaproteobacterial Methanotroph (Family Methylothermaceae) Indicates Multiple Adaptations to Oxygen Limitation	Skennerton CT, Ward LM, Michel A, Metcalfe K, Valiente C, Mullin S, Chan KY, Gradinaru V, Orphan VJ.	"Front Microbiol. 2015 Dec 23;6:1425. doi: 10.3389/fmicb.2015.01425. eCollection 2015."	Skennerton CT	Front Microbiol	2015	2016/01/19	PMC4688376		10.3389/fmicb.2015.01425
26780356	Wide pH range tolerance in extremophiles: towards understanding an important phenomenon for future biotechnology	Dhakar K, Pandey A.	"Appl Microbiol Biotechnol. 2016 Mar;100(6):2499-510. doi: 10.1007/s00253-016-7285-2. Epub 2016 Jan 16."	Dhakar K	Appl Microbiol Biotechnol	2016	2016/01/19			10.1007/s00253-016-7285-2
26757703	Metatranscriptomic analysis of diverse microbial communities reveals core metabolic pathways and microbiome-specific functionality	Jiang Y, Xiong X, Danska J, Parkinson J.	"Microbiome. 2016 Jan 12;4:2. doi: 10.1186/s40168-015-0146-x."	Jiang Y	Microbiome	2016	2016/01/14	PMC4710996		10.1186/s40168-015-0146-x
26672397	Draft genome sequence of Thermococcus sp. EP1, a novel hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent on the East Pacific Rise	Zhou M, Liu Q, Xie Y, Dong B, Chen X.	"Mar Genomics. 2016 Apr;26:9-11. doi: 10.1016/j.margen.2015.11.014. Epub 2015 Dec 7."	Zhou M	Mar Genomics	2016	2015/12/18			10.1016/j.margen.2015.11.014
26626941	Characterization of Bacterial Communities in Deep-Sea Hydrothermal Vents from Three Oceanic Regions	He T, Zhang X.	"Mar Biotechnol (NY). 2016 Apr;18(2):232-41. doi: 10.1007/s10126-015-9683-3. Epub 2015 Dec 1."	He T	Mar Biotechnol (NY)	2016	2015/12/03			10.1007/s10126-015-9683-3
26610851	Deferrisoma palaeochoriense sp. nov., a thermophilic, iron(III)-reducing bacterium from a shallow-water hydrothermal vent in the Mediterranean Sea	Pérez-Rodríguez I, Rawls M, Coykendall DK, Foustoukos DI.	"Int J Syst Evol Microbiol. 2016 Feb;66(2):830-836. doi: 10.1099/ijsem.0.000798. Epub 2015 Nov 26."	Pérez-Rodríguez I	Int J Syst Evol Microbiol	2016	2015/11/28			10.1099/ijsem.0.000798
26581415	Dissolved inorganic carbon uptake in Thiomicrospira crunogena XCL-2 is Δp- and ATP-sensitive and enhances RubisCO-mediated carbon fixation	"Menning KJ, Menon BB, Fox G; USF MCB4404L 2012; Scott KM."	"Arch Microbiol. 2016 Mar;198(2):149-59. doi: 10.1007/s00203-015-1172-6. Epub 2015 Nov 18."	Menning KJ	Arch Microbiol	2016	2015/11/20			10.1007/s00203-015-1172-6
26573375	Genomic and transcriptomic evidence for scavenging of diverse organic compounds by widespread deep-sea archaea	Li M, Baker BJ, Anantharaman K, Jain S, Breier JA, Dick GJ.	"Nat Commun. 2015 Nov 17;6:8933. doi: 10.1038/ncomms9933."	Li M	Nat Commun	2015	2015/11/18	PMC4660358		10.1038/ncomms9933
26508672	Genome sequence of Bacillus sp. CHD6a, isolated from the shallow-sea hydrothermal vent	Lin W, Chen H, Chen Q, Liu Y, Jiao N, Zheng Q.	"Mar Genomics. 2016 Feb;25:15-16. doi: 10.1016/j.margen.2015.10.007. Epub 2015 Oct 24."	Lin W	Mar Genomics	2016	2015/10/29			10.1016/j.margen.2015.10.007
26487573	Metagenomic investigation of the geologically unique Hellenic Volcanic Arc reveals a distinctive ecosystem with unexpected physiology	Oulas A, Polymenakou PN, Seshadri R, Tripp HJ, Mandalakis M, Paez-Espino AD, Pati A, Chain P, Nomikou P, Carey S, Kilias S, Christakis C, Kotoulas G, Magoulas A, Ivanova NN, Kyrpides NC.	"Environ Microbiol. 2016 Apr;18(4):1122-36. doi: 10.1111/1462-2920.13095. Epub 2015 Dec 21."	Oulas A	Environ Microbiol	2016	2015/10/22			10.1111/1462-2920.13095
26457129	"The complete genome sequence and emendation of the hyperthermophilic, obligate iron-reducing archaeon ""Geoglobus ahangari"" strain 234(T)"	Manzella MP, Holmes DE, Rocheleau JM, Chung A, Reguera G, Kashefi K.	"Stand Genomic Sci. 2015 Oct 9;10:77. doi: 10.1186/s40793-015-0035-8. eCollection 2015."	Manzella MP	Stand Genomic Sci	2015	2015/10/13	PMC4600277		10.1186/s40793-015-0035-8
26441901	Biogeography and evolution of Thermococcus isolates from hydrothermal vent systems of the Pacific	Price MT, Fullerton H, Moyer CL.	"Front Microbiol. 2015 Sep 24;6:968. doi: 10.3389/fmicb.2015.00968. eCollection 2015."	Price MT	Front Microbiol	2015	2015/10/07	PMC4585236		10.3389/fmicb.2015.00968
26375668	Microbial diversity in deep-sea sediments from the Menez Gwen hydrothermal vent system of the Mid-Atlantic Ridge	Cerqueira T, Pinho D, Egas C, Froufe H, Altermark B, Candeias C, Santos RS, Bettencourt R.	"Mar Genomics. 2015 Dec;24 Pt 3:343-55. doi: 10.1016/j.margen.2015.09.001. Epub 2015 Sep 12."	Cerqueira T	Mar Genomics	2015	2015/09/17			10.1016/j.margen.2015.09.001
26371554	Abundant toxin-related genes in the genomes of beneficial symbionts from deep-sea hydrothermal vent mussels	Sayavedra L, Kleiner M, Ponnudurai R, Wetzel S, Pelletier E, Barbe V, Satoh N, Shoguchi E, Fink D, Breusing C, Reusch TB, Rosenstiel P, Schilhabel MB, Becher D, Schweder T, Markert S, Dubilier N, Petersen JM.	"Elife. 2015 Sep 15;4:e07966. doi: 10.7554/eLife.07966."	Sayavedra L	Elife	2015	2015/09/16	PMC4612132		10.7554/eLife.07966
26316638	Genome Sequence of Bacillus alveayuensis Strain 24KAM51, a Halotolerant Thermophile Isolated from a Hydrothermal Vent	Filippidou S, Wunderlin T, Junier T, Jeanneret N, Johnson S, McMurry K, Gleasner CD, Lo CC, Li PE, Vuyisich M, Chain PS, Junier P.	"Genome Announc. 2015 Aug 27;3(4):e00982-15. doi: 10.1128/genomeA.00982-15."	Filippidou S	Genome Announc	2015	2015/08/29	PMC4551882		10.1128/genomeA.00982-15
26266751	Diversity of hydrolases from hydrothermal vent sediments of the Levante Bay, Vulcano Island (Aeolian archipelago) identified by activity-based metagenomics and biochemical characterization of new esterases and an arabinopyranosidase	Placido A, Hai T, Ferrer M, Chernikova TN, Distaso M, Armstrong D, Yakunin AF, Toshchakov SV, Yakimov MM, Kublanov IV, Golyshina OV, Pesole G, Ceci LR, Golyshin PN.	"Appl Microbiol Biotechnol. 2015 Dec;99(23):10031-46. doi: 10.1007/s00253-015-6873-x. Epub 2015 Aug 13."	Placido A	Appl Microbiol Biotechnol	2015	2015/08/13	PMC4643112		10.1007/s00253-015-6873-x
26198580	Brevirhabdus pacifica gen. nov., sp. nov., isolated from deep-sea sediment in a hydrothermal vent field	Wu YH, Xu L, Zhou P, Wang CS, Oren A, Xu XW.	"Int J Syst Evol Microbiol. 2015 Oct;65(10):3645-3651. doi: 10.1099/ijsem.0.000469."	Wu YH	Int J Syst Evol Microbiol	2015	2015/07/23			10.1099/ijsem.0.000469
26171930	Synchronized dynamics of bacterial niche-specific functions during biofilm development in a cold seep brine pool	Zhang W, Wang Y, Bougouffa S, Tian R, Cao H, Li Y, Cai L, Wong YH, Zhang G, Zhou G, Zhang X, Bajic VB, Al-Suwailem A, Qian PY.	"Environ Microbiol. 2015 Oct;17(10):4089-104. doi: 10.1111/1462-2920.12978. Epub 2015 Aug 17."	Zhang W	Environ Microbiol	2015	2015/07/15			10.1111/1462-2920.12978
26094864	Complete genome sequence of the hyperthermophilic methanogen Methanocaldococcus bathoardescens JH146(T) isolated from the basalt subseafloor	Kim YT, Jung JH, Stewart LC, Kwon SW, Holden JF, Park CS.	"Mar Genomics. 2015 Dec;24 Pt 3:229-30. doi: 10.1016/j.margen.2015.06.002. Epub 2015 Jun 18."	Kim YT	Mar Genomics	2015	2015/06/23			10.1016/j.margen.2015.06.002
26090360	Alkaliphilic Bacteria with Impact on Industrial Applications, Concepts of Early Life Forms, and Bioenergetics of ATP Synthesis	Preiss L, Hicks DB, Suzuki S, Meier T, Krulwich TA.	"Front Bioeng Biotechnol. 2015 Jun 3;3:75. doi: 10.3389/fbioe.2015.00075. eCollection 2015."	Preiss L	Front Bioeng Biotechnol	2015	2015/06/20	PMC4453477		10.3389/fbioe.2015.00075
26046257	Metagenomic resolution of microbial functions in deep-sea hydrothermal plumes across the Eastern Lau Spreading Center	Anantharaman K, Breier JA, Dick GJ.	"ISME J. 2016 Jan;10(1):225-39. doi: 10.1038/ismej.2015.81. Epub 2015 Jun 5."	Anantharaman K	ISME J	2016	2015/06/06	PMC4681857		10.1038/ismej.2015.81
